city,street,number,postal_code,state,lon,lat
Katowice,Głogowska,9,40-660,istniejacy,260395.544600001,498240.4691
Katowice,Głogowska,11,40-660,istniejacy,260398.5097,498253.1484
Katowice,Zdzisława Hierowskiego,63,40-750,istniejacy,259041.319,498463.3794
Katowice,Zdzisława Hierowskiego,61,40-750,istniejacy,259026.229599999,498470.3338
Katowice,Zdzisława Hierowskiego,59,40-750,istniejacy,259007.521,498480.1529
Katowice,Zdzisława Hierowskiego,57,40-750,istniejacy,258992.8542,498488.7348
Katowice,Zdzisława Hierowskiego,55,40-750,istniejacy,258979.1963,498496.2611
Katowice,Zdzisława Hierowskiego,53,40-750,istniejacy,258964.4825,498504.7936
Katowice,Zdzisława Hierowskiego,51,40-750,istniejacy,258949.631100001,498514.2057
Katowice,Zdzisława Hierowskiego,40j,40-750,istniejacy,258926.7699,498630.8237
Katowice,Aleja Górnośląska,57,40-511,istniejacy,264205.741599999,502781.4016
Katowice,Kombajnistów,24,40-804,istniejacy,263715.4767,498288.8107
Katowice,Kombajnistów,16,40-804,istniejacy,263777.127599999,498350.6265
Katowice,Zdzisława Hierowskiego,60,40-750,istniejacy,259067.3037,498502.6925
Katowice,Zdzisława Hierowskiego,60a,40-750,istniejacy,259070.0189,498509.4139
Katowice,Zdzisława Hierowskiego,60b,40-750,istniejacy,259072.7491,498516.3594
Katowice,Zdzisława Hierowskiego,60c,40-750,istniejacy,259075.7411,498524.8006
Katowice,Zdzisława Hierowskiego,60d,40-750,istniejacy,259079.9048,498533.0555
Katowice,Zdzisława Hierowskiego,60e,40-750,istniejacy,259083.872400001,498541.1859
Katowice,Zdzisława Hierowskiego,60f,40-750,istniejacy,259086.968599999,498549.7504
Katowice,Zdzisława Hierowskiego,50e,40-750,istniejacy,259060.047,498639.0012
Katowice,Zdzisława Hierowskiego,50f,40-750,istniejacy,259066.0634,498635.7219
Katowice,Zdzisława Hierowskiego,50g,40-750,istniejacy,259070.4552,498633.754
Katowice,Głogowska,6a,40-660,istniejacy,260431.153100001,498174.8579
Katowice,Głogowska,6b,40-660,istniejacy,260444.8357,498171.7473
Katowice,Głogowska,8a,40-660,istniejacy,260430.654300001,498208.4396
Katowice,Głogowska,8b,40-660,istniejacy,260444.2147,498205.3306
Katowice,Głogowska,10,40-660,istniejacy,260418.5283,498232.1764
Katowice,Głogowska,12,40-660,istniejacy,260422.459899999,498252.3013
Katowice,Głogowska,14,40-660,istniejacy,260430.069399999,498267.6503
Katowice,Żurawinowa,10,40-748,istniejacy,257816.230599999,498262.2862
Katowice,Zdzisława Hierowskiego,49,40-750,istniejacy,258934.874,498522.8342
Katowice,Zdzisława Hierowskiego,47,40-750,istniejacy,258920.4399,498531.084
Katowice,Zdzisława Hierowskiego,45,40-750,istniejacy,258905.4855,498539.6762
Katowice,Zdzisława Hierowskiego,43,40-750,istniejacy,258879.0825,498560.5936
Katowice,Zdzisława Hierowskiego,33,40-750,istniejacy,258750.4286,498630.4498
Katowice,Opolska,19,40-084,istniejacy,266059.7959,500937.3559
Katowice,Podleśna,68a,40-748,istniejacy,257026.2643,498630.5437
Katowice,Jana Wantuły,4,40-750,istniejacy,257820.4472,499526.304
Katowice,Zdzisława Hierowskiego,60g,40-750,istniejacy,259090.736199999,498558.036
Katowice,Stanisława Worcella,7,40-652,istniejacy,260572.009299999,499238.1638
Katowice,Stanisława Worcella,6,40-652,istniejacy,260543.828199999,499269.2162
Katowice,Stanisława Worcella,8,40-652,istniejacy,260522.528100001,499270.4626
Katowice,Stanisława Worcella,9,40-652,istniejacy,260535.7875,499252.1904
Katowice,Stanisława Worcella,11,40-652,istniejacy,260518.7643,499252.4318
Katowice,Stanisława Worcella,10,40-652,istniejacy,260515.316299999,499271.2124
Katowice,Stanisława Worcella,13,40-652,istniejacy,260497.296499999,499255.6068
Katowice,Głogowska,14a,40-660,istniejacy,260431.994000001,498273.2558
Katowice,Głogowska,13,40-660,istniejacy,260403.0681,498272.593
Katowice,Wyrobiskowa,23,40-307,istniejacy,268715.581,504474.6943
Katowice,Zdzisława Hierowskiego,36,40-750,istniejacy,258787.4747,498643.4842
Katowice,Zdzisława Hierowskiego,31,40-750,istniejacy,258735.964400001,498640.0431
Katowice,Kombajnistów,32,40-804,istniejacy,263649.135500001,498215.6609
Katowice,Zdzisława Hierowskiego,52,40-750,istniejacy,258985.3617,498527.4793
Katowice,Zdzisława Hierowskiego,52a,40-750,istniejacy,258988.523600001,498534.4306
Katowice,Zdzisława Hierowskiego,52b,40-750,istniejacy,258991.432,498541.1276
Katowice,Zdzisława Hierowskiego,52c,40-750,istniejacy,258994.2673,498547.4649
Katowice,Zdzisława Hierowskiego,52d,40-750,istniejacy,258997.066400001,498554.3424
Katowice,Zdzisława Hierowskiego,52e,40-750,istniejacy,259000.0101,498560.789
Katowice,Zdzisława Hierowskiego,52f,40-750,istniejacy,259003.136399999,498567.486
Katowice,Zdzisława Hierowskiego,52g,40-750,istniejacy,259007.3168,498573.4586
Katowice,Stanisława Worcella,12,40-652,istniejacy,260495.694,499273.2988
Katowice,Stanisława Worcella,15,40-652,istniejacy,260473.897700001,499259.5345
Katowice,Stanisława Worcella,14,40-652,istniejacy,260478.502,499274.2115
Katowice,Stanisława Worcella,16,40-652,istniejacy,260468.9432,499275.2126
Katowice,Stanisława Worcella,17,40-652,istniejacy,260454.3617,499258.0142
Katowice,Głogowska,15,40-660,istniejacy,260405.2633,498282.2417
Katowice,Głogowska,16,40-660,istniejacy,260430.970699999,498289.7923
Katowice,Głogowska,17,40-660,istniejacy,260409.0144,498300.6182
Katowice,Głogowska,19,40-660,istniejacy,260412.679099999,498313.2988
Katowice,Głogowska,18,40-660,istniejacy,260438.214199999,498305.2303
Katowice,Głogowska,20,40-660,istniejacy,260440.218800001,498328.1986
Katowice,Głogowska,21,40-660,istniejacy,260417.438999999,498333.8795
Katowice,Głogowska,23,40-660,istniejacy,260419.7281,498343.9862
Katowice,Głogowska,21a,40-660,istniejacy,260393.761399999,498339.1176
Katowice,Głogowska,25,40-660,istniejacy,260424.168400001,498366.3156
Katowice,Głogowska,22,40-660,istniejacy,260444.520300001,498349.054
Katowice,Emerytalna,2,40-729,istniejacy,262041.356000001,497524.0804
Katowice,Emerytalna,4,40-729,istniejacy,262053.3366,497530.122
Katowice,Zdzisława Hierowskiego,29,40-750,istniejacy,258722.204299999,498647.7459
Katowice,Zdzisława Hierowskiego,27,40-750,istniejacy,258710.378799999,498655.8314
Katowice,Zdzisława Hierowskiego,25,40-750,istniejacy,258693.6513,498663.9871
Katowice,Zdzisława Hierowskiego,23,40-750,istniejacy,258679.0306,498672.2131
Katowice,Zdzisława Hierowskiego,21,40-750,istniejacy,258664.1361,498681.036
Katowice,Zdzisława Hierowskiego,19,40-750,istniejacy,258648.9101,498688.7141
Katowice,Pierwiosnków,25,40-750,istniejacy,257657.4713,499224.3711
Katowice,Zdzisława Hierowskiego,66,40-750,istniejacy,259119.3158,498530.5698
Katowice,Zdzisława Hierowskiego,64,40-750,istniejacy,259107.647700001,498504.039
Katowice,Zdzisława Hierowskiego,58f,40-750,istniejacy,259073.4476,498565.2578
Katowice,Zdzisława Hierowskiego,58e,40-750,istniejacy,259063.549699999,498550.8545
Katowice,Zdzisława Hierowskiego,58d,40-750,istniejacy,259062.0199,498547.6239
Katowice,Zdzisława Hierowskiego,52h,40-750,istniejacy,259010.224099999,498580.0117
Katowice,Zdzisława Hierowskiego,52i,40-750,istniejacy,259013.168500001,498586.7082
Katowice,Zdzisława Hierowskiego,52j,40-750,istniejacy,259015.9309,498593.3363
Katowice,Zdzisława Hierowskiego,54,40-750,istniejacy,259016.4461,498618.6432
Katowice,Zdzisława Hierowskiego,54a,40-750,istniejacy,259023.374299999,498615.4091
Katowice,Zdzisława Hierowskiego,54b,40-750,istniejacy,259029.7599,498612.5475
Katowice,Zdzisława Hierowskiego,54c,40-750,istniejacy,259036.5955,498609.8198
Katowice,Zdzisława Hierowskiego,54d,40-750,istniejacy,259043.577400001,498606.9842
Katowice,Zdzisława Hierowskiego,54e,40-750,istniejacy,259051.891899999,498603.228
Katowice,Zdzisława Hierowskiego,62,40-750,istniejacy,259094.044299999,498474.1892
Katowice,Głogowska,24,40-660,istniejacy,260448.641000001,498367.1525
Katowice,Głogowska,26,40-660,istniejacy,260453.217599999,498389.1079
Katowice,Głogowska,28,40-660,istniejacy,260458.6195,498414.7382
Katowice,Głogowska,32,40-661,istniejacy,260467.92,498456.5897
Katowice,Głogowska,33,40-660,istniejacy,260443.8025,498465.6142
Katowice,Głogowska,35,40-660,istniejacy,260453.8686,498499.2913
Katowice,Głogowska,36,40-661,istniejacy,260479.587400001,498517.1618
Katowice,Kombajnistów,25,40-804,istniejacy,263770.9747,498318.2113
Katowice,Okrąglica,29,40-748,istniejacy,257463.6997,498834.1541
Katowice,Opolska,13a,40-084,istniejacy,266053.1954,500995.7268
Katowice,Opolska,18a,40-084,istniejacy,266030.4574,500902.7769
Katowice,Opolska,44a,40-084,prognozowany,266220.082599999,500661.7986
Katowice,Emerytalna,3,40-729,istniejacy,262055.3388,497550.8484
Katowice,Emerytalna,5,40-729,istniejacy,262067.1175,497556.8362
Katowice,Emerytalna,6,40-729,istniejacy,262082.3925,497544.4549
Katowice,Emerytalna,8,40-729,istniejacy,262094.7993,497551.3094
Katowice,Emerytalna,7,40-729,istniejacy,262096.7653,497571.7431
Katowice,Emerytalna,9,40-729,istniejacy,262109.4416,497578.9965
Katowice,Emerytalna,10,40-729,istniejacy,262135.505100001,497572.9801
Katowice,Emerytalna,12,40-729,istniejacy,262148.1403,497575.977
Katowice,Zdzisława Hierowskiego,17,40-750,istniejacy,258626.777000001,498702.6699
Katowice,Zdzisława Hierowskiego,15,40-750,istniejacy,258615.467700001,498709.1563
Katowice,Zdzisława Hierowskiego,13,40-750,istniejacy,258599.386299999,498719.0616
Katowice,Zdzisława Hierowskiego,11,40-750,istniejacy,258585.7544,498727.1849
Katowice,Zdzisława Hierowskiego,9,40-750,istniejacy,258571.0996,498735.8721
Katowice,Opolska,17,40-084,istniejacy,266053.9354,500945.9203
Katowice,Podleśna,10,40-748,istniejacy,256691.1592,498332.9216
Katowice,Zdzisława Hierowskiego,58c,40-750,istniejacy,259059.798699999,498533.7333
Katowice,Zdzisława Hierowskiego,58b,40-750,istniejacy,259057.3606,498528.1789
Katowice,Zdzisława Hierowskiego,58a,40-750,istniejacy,259052.9497,498519.5728
Katowice,Zdzisława Hierowskiego,58,40-750,istniejacy,259050.076400001,498513.0142
Katowice,Zdzisława Hierowskiego,56h,40-750,istniejacy,259047.4003,498582.3061
Katowice,Zdzisława Hierowskiego,56f,40-750,istniejacy,259042.1209,498570.0476
Katowice,Zdzisława Hierowskiego,56e,40-750,istniejacy,259034.832800001,498554.2042
Katowice,Zdzisława Hierowskiego,56d,40-750,istniejacy,259032.4813,498549.4235
Katowice,Zdzisława Hierowskiego,56c,40-750,istniejacy,259027.279999999,498537.9055
Katowice,Zdzisława Hierowskiego,56b,40-750,istniejacy,259025.516100001,498531.7125
Katowice,Zdzisława Hierowskiego,56a,40-750,istniejacy,259022.2345,498524.8975
Katowice,Zdzisława Hierowskiego,56,40-750,istniejacy,259019.589299999,498518.17
Katowice,Opolska,24,40-084,istniejacy,266092.0524,500788.9451
Katowice,Gajowa,15,40-721,istniejacy,261296.1996,497868.49
Katowice,Opolska,46a,40-084,prognozowany,266237.0929,500636.9759
Katowice,Opolska,47a,40-084,istniejacy,266253.5527,500651.5922
Katowice,Opolska,9b,40-084,istniejacy,266006.145199999,501035.3602
Katowice,Opolska,9c,40-084,istniejacy,266021.9858,501046.4493
Katowice,Emerytalna,11,40-729,istniejacy,262144.2695,497602.2085
Katowice,Emerytalna,14,40-729,istniejacy,262189.029200001,497590.949
Katowice,Emerytalna,16,40-729,istniejacy,262204.4592,497597.4203
Katowice,Emerytalna,13,40-729,istniejacy,262173.3839,497635.0169
Katowice,Emerytalna,13a,40-729,istniejacy,262180.4323,497618.4323
Katowice,Emerytalna,15,40-729,istniejacy,262200.0658,497666.4005
Katowice,Emerytalna,15a,40-729,istniejacy,262207.0241,497650.1002
Katowice,Zdzisława Hierowskiego,7,40-750,istniejacy,258555.735400001,498744.243
Katowice,Zdzisława Hierowskiego,5,40-750,istniejacy,258543.0177,498751.9398
Katowice,Zdzisława Hierowskiego,3,40-750,istniejacy,258529.0876,498759.7902
Katowice,Kombajnistów,30,40-804,istniejacy,263670.574899999,498238.5947
Katowice,Podleśna,34,40-748,istniejacy,256845.823100001,498511.3484
Katowice,Żurawinowa,9a,40-748,istniejacy,257852.4482,498222.8529
Katowice,Ofiar Katynia,5,40-290,istniejacy,264242.872,502635.8976
Katowice,Józefa Biniszkiewicza,63,40-300,istniejacy,267608.685900001,504181.6276
Katowice,Lipowa,6,40-102,istniejacy,267205.614800001,499669.8401
Katowice,Emerytalna,15b,40-729,istniejacy,262214.184599999,497633.6894
Katowice,Emerytalna,17,40-729,istniejacy,262226.9515,497697.5703
Katowice,Emerytalna,17a,40-729,istniejacy,262234.080700001,497682.1628
Katowice,Emerytalna,17b,40-729,istniejacy,262241.3444,497665.279
Katowice,Emerytalna,17c,40-729,istniejacy,262248.0854,497649.669
Katowice,Emerytalna,18,40-729,istniejacy,262233.0031,497610.8415
Katowice,Wilcze Kąty,55,40-570,istniejacy,263616.5582,499280.8919
Katowice,Wilcze Kąty,57,40-570,istniejacy,263600.002,499299.7334
Katowice,Wilcze Kąty,59,40-570,istniejacy,263594.836100001,499318.5779
Katowice,Wilcze Kąty,61,40-570,istniejacy,263589.432499999,499337.7819
Katowice,Parkowa,4b,40-590,istniejacy,264008.5973,499780.4383
Katowice,Parkowa,4a,40-590,istniejacy,263986.445699999,499771.6039
Katowice,Parkowa,4,40-590,istniejacy,263964.992799999,499763.2963
Katowice,Parkowa,5,40-590,istniejacy,263870.327299999,499855.0889
Katowice,Parkowa,7,40-590,istniejacy,263859.785599999,499872.485
Katowice,Lipowa,2A,40-102,istniejacy,267253.047599999,499701.9516
Katowice,Pierwiosnków,31c,40-750,istniejacy,257653.100199999,499173.9106
Katowice,Głogowska,30,40-661,istniejacy,260460.5154,498423.4301
Katowice,Zdzisława Hierowskiego,4,40-750,istniejacy,258676.9056,498732.2279
Katowice,Józefa Biniszkiewicza,57,40-300,istniejacy,267596.6502,504149.0886
Katowice,Józefa Biniszkiewicza,59,40-300,istniejacy,267599.8649,504157.2359
Katowice,Józefa Biniszkiewicza,61,40-300,istniejacy,267605.475,504174.5388
Katowice,Żurawinowa,5,40-748,istniejacy,257741.7081,498224.6518
Katowice,Jana Wantuły,1,40-750,istniejacy,257863.3268,499456.3486
Katowice,Jana Wantuły,2,40-750,istniejacy,257825.031,499507.7614
Katowice,Jana Wantuły,6,40-750,istniejacy,257805.568399999,499562.8906
Katowice,Kombajnistów,17,40-804,istniejacy,263801.523499999,498351.2843
Katowice,Kombajnistów,21,40-804,istniejacy,263774.5239,498322.0382
Katowice,Kombajnistów,29,40-804,istniejacy,263746.635600001,498287.1612
Katowice,Kombajnistów,33,40-804,istniejacy,263723.3609,498259.966
Katowice,Zdzisława Hierowskiego,41,40-750,istniejacy,258870.186000001,498541.6456
Katowice,Parkowa,1,40-590,istniejacy,263907.8003,499787.8661
Katowice,Parkowa,6,40-590,istniejacy,263932.176200001,499805.1893
Katowice,Parkowa,8,40-590,istniejacy,263961.4296,499815.504
Katowice,Parkowa,10,40-590,istniejacy,263951.2261,499843.4484
Katowice,Parkowa,12,40-590,istniejacy,263911.307700001,499860.604
Katowice,Parkowa,14,40-590,istniejacy,263940.6403,499871.9816
Katowice,Hutnicza,14,40-241,istniejacy,265487.019300001,504100.2939
Katowice,Aleja Górnośląska,40a,40-511,istniejacy,264214.251499999,502215.6155
Katowice,Wyrobiskowa,6,40-307,istniejacy,268549.977499999,504471.565
Katowice,Podleśna,10e,40-748,istniejacy,256793.370999999,498361.7447
Katowice,Żurawinowa,8,40-748,istniejacy,257763.7744,498252.9084
Katowice,Żurawinowa,9,40-748,istniejacy,257843.863600001,498248.0482
Katowice,Żurawinowa,12,40-748,istniejacy,257837.523,498268.9652
Katowice,Żurawinowa,14,40-748,istniejacy,257879.320900001,498279.1448
Katowice,Kombajnistów,35,40-804,istniejacy,263709.3572,498244.2263
Katowice,Kombajnistów,39c,40-804,istniejacy,263682.0591,498223.4914
Katowice,Kombajnistów,39b,40-804,istniejacy,263698.594799999,498208.8016
Katowice,Kombajnistów,39a,40-804,istniejacy,263706.4255,498192.4181
Katowice,Kombajnistów,39,40-804,istniejacy,263718.532400001,498193.1128
Katowice,Kombajnistów,41,40-804,istniejacy,263675.7185,498193.5146
Katowice,Kombajnistów,51b,40-804,istniejacy,263607.020400001,498138.3001
Katowice,Kombajnistów,55b,40-804,istniejacy,263589.711999999,498106.3987
Katowice,Kombajnistów,57a,40-804,istniejacy,263593.9166,498089.8573
Katowice,Kombajnistów,59b,40-804,istniejacy,263568.3336,498088.976
Katowice,Jana Wantuły,27A,40-750,istniejacy,258011.0043,499933.9938
Katowice,Jana Wantuły,27C,40-750,istniejacy,258020.1513,499951.9351
Katowice,Jana Wantuły,27D,40-750,istniejacy,258018.8753,499965.834
Katowice,Jana Wantuły,27B,40-750,istniejacy,258020.0734,499934.6878
Katowice,Podleśna,1,40-748,istniejacy,256624.024599999,498336.9858
Katowice,Józefa Lompy,19,40-038,istniejacy,264490.4638,501617.2299
Katowice,Lwowska,32,40-389,istniejacy,265418.037699999,506588.6432
Katowice,Podleśna,9a,40-748,istniejacy,256713.792199999,498495.7229
Katowice,Honorowych Dawców Krwi,1,40-675,istniejacy,259375.245999999,498060.5448
Katowice,Honorowych Dawców Krwi,2,40-675,istniejacy,259373.3705,498040.7742
Katowice,Honorowych Dawców Krwi,3,40-675,istniejacy,259367.952099999,498060.6379
Katowice,Honorowych Dawców Krwi,4,40-675,istniejacy,259366.732899999,498040.965
Katowice,Honorowych Dawców Krwi,5,40-675,istniejacy,259362.5361,498060.7231
Katowice,Honorowych Dawców Krwi,6,40-675,istniejacy,259361.6843,498041.384
Katowice,Honorowych Dawców Krwi,7,40-675,istniejacy,259355.7314,498060.8567
Katowice,Honorowych Dawców Krwi,8,40-675,istniejacy,259355.0009,498041.6302
Katowice,Honorowych Dawców Krwi,9,40-675,istniejacy,259347.654999999,498061.0932
Katowice,Honorowych Dawców Krwi,10,40-675,istniejacy,259346.304300001,498041.6875
Katowice,Józefa Biniszkiewicza,65,40-300,istniejacy,267614.433900001,504198.041
Katowice,Jana Wantuły,8,40-750,istniejacy,257805.009500001,499620.2671
Katowice,Gajowa,2,40-721,istniejacy,261436.806,497931.3234
Katowice,Gajowa,4,40-721,istniejacy,261414.497400001,497924.0873
Katowice,Gajowa,3,40-721,istniejacy,261408.452099999,497904.7566
Katowice,Gajowa,5,40-721,istniejacy,261388.2282,497898.4119
Katowice,Gajowa,6,40-721,istniejacy,261394.366699999,497917.2721
Katowice,Gajowa,10,40-721,istniejacy,261359.2874,497905.5173
Katowice,Gajowa,9,40-721,istniejacy,261348.803099999,497885.9281
Katowice,Gajowa,16,40-721,istniejacy,261288.262599999,497886.7522
Katowice,Gajowa,19,40-721,istniejacy,261236.9616,497843.3692
Katowice,Honorowych Dawców Krwi,12,40-675,istniejacy,259339.7337,498041.9462
Katowice,Honorowych Dawców Krwi,11,40-675,istniejacy,259341.292300001,498061.4266
Katowice,Honorowych Dawców Krwi,13,40-675,istniejacy,259336.3443,498061.4912
Katowice,Honorowych Dawców Krwi,14,40-675,istniejacy,259334.6346,498041.9557
Katowice,Honorowych Dawców Krwi,15,40-675,istniejacy,259329.6549,498061.8952
Katowice,Honorowych Dawców Krwi,16,40-675,istniejacy,259327.148499999,498042.373
Katowice,Honorowych Dawców Krwi,17,40-675,istniejacy,259311.8651,498062.5191
Katowice,Honorowych Dawców Krwi,18,40-675,istniejacy,259311.0469,498042.9
Katowice,Honorowych Dawców Krwi,19,40-675,istniejacy,259306.9188,498062.8346
Katowice,Honorowych Dawców Krwi,20,40-675,istniejacy,259304.646500001,498042.9151
Katowice,Honorowych Dawców Krwi,21,40-675,istniejacy,259301.7228,498062.9118
Katowice,Honorowych Dawców Krwi,22,40-675,istniejacy,259299.4089,498043.7154
Katowice,Jana Wantuły,4a,40-750,istniejacy,257817.1064,499541.4827
Katowice,Rozmarynu,11,40-750,istniejacy,257899.8202,498476.115
Katowice,Podleśna,9b,40-748,istniejacy,256715.727600001,498509.8653
Katowice,Żurawinowa,18,40-748,istniejacy,257957.6063,498306.7534
Katowice,Głogowska,73,40-661,istniejacy,260514.959899999,498871.0684
